repeat,strength_index,renal_effect_sd,method,metric,value,denominator
390,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16129032258064516,186
390,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.795,1000
390,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15591397849462366,186
391,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.805,1000
391,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2138728323699422,173
391,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.811,1000
391,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11560693641618497,173
391,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
391,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11560693641618497,173
392,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.83,1000
392,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.19186046511627908,172
392,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.832,1000
392,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09302325581395349,172
392,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.83,1000
392,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09883720930232558,172
393,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.791,1000
393,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3313953488372093,172
393,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
393,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.18023255813953487,172
393,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.811,1000
393,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1744186046511628,172
394,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.782,1000
394,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3023255813953488,172
394,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
394,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14534883720930233,172
394,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.804,1000
394,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1511627906976744,172
395,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.801,1000
395,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.26063829787234044,188
395,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.821,1000
395,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12234042553191489,188
395,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.822,1000
395,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12234042553191489,188
396,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.774,1000
396,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.24074074074074073,162
396,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.796,1000
396,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1419753086419753,162
396,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.796,1000
396,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1419753086419753,162
397,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.817,1000
397,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.22777777777777777,180
397,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.825,1000
397,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.10555555555555556,180
397,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.824,1000
397,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10555555555555556,180
398,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.806,1000
398,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2655367231638418,177
398,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.816,1000
398,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15254237288135594,177
398,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.818,1000
398,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12994350282485875,177
399,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.803,1000
399,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2947976878612717,173
399,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.82,1000
399,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12716763005780346,173
399,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
399,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1329479768786127,173
400,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.814,1000
400,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.25,168
400,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.819,1000
400,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.10119047619047619,168
400,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.821,1000
400,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10119047619047619,168
401,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.799,1000
401,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3333333333333333,192
401,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
401,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.171875,192
401,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.816,1000
401,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.17708333333333334,192
402,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.805,1000
402,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.32142857142857145,168
402,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.828,1000
402,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13095238095238096,168
402,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.829,1000
402,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13095238095238096,168
403,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.798,1000
403,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2485207100591716,169
403,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.814,1000
403,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13609467455621302,169
403,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
403,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13609467455621302,169
404,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.795,1000
404,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3016759776536313,179
404,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.803,1000
404,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1564245810055866,179
404,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.803,1000
404,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1564245810055866,179
405,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.803,1000
405,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3142857142857143,175
405,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.831,1000
405,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13142857142857142,175
405,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.831,1000
405,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13142857142857142,175
406,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.812,1000
406,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.21025641025641026,195
406,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.83,1000
406,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09743589743589744,195
406,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.831,1000
406,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09230769230769231,195
407,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.775,1000
407,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3575418994413408,179
407,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.792,1000
407,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.2346368715083799,179
407,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.797,1000
407,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.22905027932960895,179
408,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.816,1000
408,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.24157303370786518,178
408,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.833,1000
408,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.0898876404494382,178
408,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.834,1000
408,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.0898876404494382,178
409,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.816,1000
409,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.25925925925925924,189
409,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
409,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.164021164021164,189
409,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.817,1000
409,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1693121693121693,189
410,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.791,1000
410,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.27011494252873564,174
410,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
410,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13218390804597702,174
410,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
410,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13218390804597702,174
411,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.786,1000
411,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.29439252336448596,214
411,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.813,1000
411,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14953271028037382,214
411,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
411,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14953271028037382,214
412,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.797,1000
412,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.22981366459627328,161
412,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.798,1000
412,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12422360248447205,161
412,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.799,1000
412,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12422360248447205,161
413,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.8,1000
413,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.27472527472527475,182
413,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.807,1000
413,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17582417582417584,182
413,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.808,1000
413,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.17582417582417584,182
414,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.777,1000
414,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.26842105263157895,190
414,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.789,1000
414,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1631578947368421,190
414,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.789,1000
414,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16842105263157894,190
415,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.81,1000
415,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.29714285714285715,175
415,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.832,1000
415,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11428571428571428,175
415,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.831,1000
415,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11428571428571428,175
416,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.792,1000
416,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3,170
416,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
416,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13529411764705881,170
416,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.808,1000
416,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13529411764705881,170
417,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.804,1000
417,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.22093023255813954,172
417,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.81,1000
417,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14534883720930233,172
417,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.812,1000
417,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14534883720930233,172
418,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.782,1000
418,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3383838383838384,198
418,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
418,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16161616161616163,198
418,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
418,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16161616161616163,198
419,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.808,1000
419,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.25,184
419,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.819,1000
419,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14130434782608695,184
419,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.815,1000
419,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14673913043478262,184
420,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.827,1000
420,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.22699386503067484,163
420,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.829,1000
420,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1165644171779141,163
420,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.832,1000
420,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10429447852760736,163
421,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.787,1000
421,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.32085561497326204,187
421,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.819,1000
421,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1443850267379679,187
421,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
421,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1443850267379679,187
422,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.796,1000
422,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.32926829268292684,164
422,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.81,1000
422,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17073170731707318,164
422,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
422,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.17073170731707318,164
423,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.794,1000
423,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.27439024390243905,164
423,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.811,1000
423,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13414634146341464,164
423,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.809,1000
423,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1402439024390244,164
424,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.782,1000
424,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2789473684210526,190
424,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.801,1000
424,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14210526315789473,190
424,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.802,1000
424,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14210526315789473,190
425,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.805,1000
425,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3314917127071823,181
425,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.822,1000
425,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16574585635359115,181
425,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.821,1000
425,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16574585635359115,181
426,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.788,1000
426,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2554347826086957,184
426,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
426,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.10326086956521739,184
426,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.804,1000
426,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10869565217391304,184
427,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.794,1000
427,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.21428571428571427,196
427,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
427,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1326530612244898,196
427,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.804,1000
427,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1326530612244898,196
428,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.805,1000
428,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.273972602739726,146
428,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.814,1000
428,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11643835616438356,146
428,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
428,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11643835616438356,146
429,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.799,1000
429,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.27040816326530615,196
429,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.814,1000
429,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14285714285714285,196
429,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.813,1000
429,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14285714285714285,196
430,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.8,1000
430,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.26436781609195403,174
430,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.82,1000
430,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13793103448275862,174
430,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.821,1000
430,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13793103448275862,174
431,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.786,1000
431,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.30057803468208094,173
431,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.795,1000
431,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16184971098265896,173
431,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.795,1000
431,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16184971098265896,173
432,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.798,1000
432,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.28888888888888886,180
432,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.82,1000
432,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.19444444444444445,180
432,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
432,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.18888888888888888,180
433,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.806,1000
433,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.23618090452261306,199
433,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
433,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.135678391959799,199
433,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.816,1000
433,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1306532663316583,199
434,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.784,1000
434,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.29775280898876405,178
434,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.808,1000
434,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11235955056179775,178
434,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
434,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11235955056179775,178
435,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.798,1000
435,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.24630541871921183,203
435,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
435,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1330049261083744,203
435,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.808,1000
435,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1330049261083744,203
436,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.814,1000
436,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.25,168
436,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
436,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13095238095238096,168
436,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.818,1000
436,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13095238095238096,168
437,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.81,1000
437,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.22404371584699453,183
437,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.822,1000
437,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.08743169398907104,183
437,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
437,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.08743169398907104,183
438,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.821,1000
438,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.281437125748503,167
438,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.838,1000
438,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1437125748502994,167
438,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.835,1000
438,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15568862275449102,167
439,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.824,1000
439,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.19101123595505617,178
439,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.815,1000
439,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11797752808988764,178
439,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
439,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10674157303370786,178
440,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.79,1000
440,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2662337662337662,154
440,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
440,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12987012987012986,154
440,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.803,1000
440,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12987012987012986,154
441,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.815,1000
441,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.21511627906976744,172
441,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.807,1000
441,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.0872093023255814,172
441,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.807,1000
441,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.08139534883720931,172
442,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.785,1000
442,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.24338624338624337,189
442,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.8,1000
442,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14814814814814814,189
442,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.801,1000
