strength_index,renal_effect_sd,repeat,method,metric,value,denominator
2,1.5,41,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.785,1000
2,1.5,41,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1479289940828402,169
2,1.5,42,Posterior matching (kidney-blind),true_mechanism_accuracy,0.749,1000
2,1.5,42,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5572916666666666,192
2,1.5,42,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.801,1000
2,1.5,42,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1510416666666666,192
2,1.5,42,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.801,1000
2,1.5,42,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1510416666666666,192
2,1.5,43,Posterior matching (kidney-blind),true_mechanism_accuracy,0.779,1000
2,1.5,43,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.6214689265536724,177
2,1.5,43,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.83,1000
2,1.5,43,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1468926553672316,177
2,1.5,43,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.83,1000
2,1.5,43,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1468926553672316,177
2,1.5,44,Posterior matching (kidney-blind),true_mechanism_accuracy,0.787,1000
2,1.5,44,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5502958579881657,169
2,1.5,44,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.831,1000
2,1.5,44,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1597633136094674,169
2,1.5,44,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.831,1000
2,1.5,44,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1597633136094674,169
2,1.5,45,Posterior matching (kidney-blind),true_mechanism_accuracy,0.778,1000
2,1.5,45,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5508982035928144,167
2,1.5,45,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,45,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1616766467065868,167
2,1.5,45,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,45,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1616766467065868,167
2,1.5,46,Posterior matching (kidney-blind),true_mechanism_accuracy,0.762,1000
2,1.5,46,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5445026178010471,191
2,1.5,46,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,46,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1518324607329843,191
2,1.5,46,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,46,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1518324607329843,191
2,1.5,47,Posterior matching (kidney-blind),true_mechanism_accuracy,0.77,1000
2,1.5,47,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5388888888888889,180
2,1.5,47,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,47,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1444444444444444,180
2,1.5,47,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,47,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1444444444444444,180
2,1.5,48,Posterior matching (kidney-blind),true_mechanism_accuracy,0.769,1000
2,1.5,48,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.494047619047619,168
2,1.5,48,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.816,1000
2,1.5,48,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1071428571428571,168
2,1.5,48,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.816,1000
2,1.5,48,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1071428571428571,168
2,1.5,49,Posterior matching (kidney-blind),true_mechanism_accuracy,0.76,1000
2,1.5,49,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4909090909090909,165
2,1.5,49,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.788,1000
2,1.5,49,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1212121212121212,165
2,1.5,49,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.788,1000
2,1.5,49,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1212121212121212,165
2,1.5,50,Posterior matching (kidney-blind),true_mechanism_accuracy,0.787,1000
2,1.5,50,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5348837209302325,172
2,1.5,50,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.839,1000
2,1.5,50,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1162790697674418,172
2,1.5,50,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.839,1000
2,1.5,50,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1162790697674418,172
2,1.5,51,Posterior matching (kidney-blind),true_mechanism_accuracy,0.77,1000
2,1.5,51,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5647058823529412,170
2,1.5,51,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.812,1000
2,1.5,51,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1352941176470588,170
2,1.5,51,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.812,1000
2,1.5,51,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1352941176470588,170
2,1.5,52,Posterior matching (kidney-blind),true_mechanism_accuracy,0.754,1000
2,1.5,52,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5396039603960396,202
2,1.5,52,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.797,1000
2,1.5,52,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1831683168316831,202
2,1.5,52,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.797,1000
2,1.5,52,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1831683168316831,202
2,1.5,53,Posterior matching (kidney-blind),true_mechanism_accuracy,0.759,1000
2,1.5,53,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5376884422110553,199
2,1.5,53,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.815,1000
2,1.5,53,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1206030150753768,199
2,1.5,53,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.815,1000
2,1.5,53,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1206030150753768,199
2,1.5,54,Posterior matching (kidney-blind),true_mechanism_accuracy,0.784,1000
2,1.5,54,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5166666666666667,180
2,1.5,54,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.825,1000
2,1.5,54,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1333333333333333,180
2,1.5,54,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.825,1000
2,1.5,54,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1333333333333333,180
2,1.5,55,Posterior matching (kidney-blind),true_mechanism_accuracy,0.785,1000
2,1.5,55,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.484375,192
2,1.5,55,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.829,1000
2,1.5,55,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.125,192
2,1.5,55,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.829,1000
2,1.5,55,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.125,192
2,1.5,56,Posterior matching (kidney-blind),true_mechanism_accuracy,0.775,1000
2,1.5,56,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.519774011299435,177
2,1.5,56,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.824,1000
2,1.5,56,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1073446327683615,177
2,1.5,56,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.824,1000
2,1.5,56,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1073446327683615,177
2,1.5,57,Posterior matching (kidney-blind),true_mechanism_accuracy,0.77,1000
2,1.5,57,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5029239766081871,171
2,1.5,57,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.805,1000
2,1.5,57,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1286549707602339,171
2,1.5,57,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.805,1000
2,1.5,57,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1286549707602339,171
2,1.5,58,Posterior matching (kidney-blind),true_mechanism_accuracy,0.738,1000
2,1.5,58,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5632183908045977,174
2,1.5,58,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.778,1000
2,1.5,58,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.160919540229885,174
2,1.5,58,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.778,1000
2,1.5,58,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.160919540229885,174
2,1.5,59,Posterior matching (kidney-blind),true_mechanism_accuracy,0.765,1000
2,1.5,59,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5606936416184971,173
2,1.5,59,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.812,1000
2,1.5,59,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1156069364161849,173
2,1.5,59,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.812,1000
2,1.5,59,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1156069364161849,173
2,1.5,60,Posterior matching (kidney-blind),true_mechanism_accuracy,0.773,1000
2,1.5,60,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5284090909090909,176
2,1.5,60,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.81,1000
2,1.5,60,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1534090909090909,176
2,1.5,60,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.81,1000
2,1.5,60,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1534090909090909,176
2,1.5,61,Posterior matching (kidney-blind),true_mechanism_accuracy,0.773,1000
2,1.5,61,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5280898876404494,178
2,1.5,61,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.809,1000
2,1.5,61,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1067415730337078,178
2,1.5,61,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.809,1000
2,1.5,61,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1067415730337078,178
2,1.5,62,Posterior matching (kidney-blind),true_mechanism_accuracy,0.793,1000
2,1.5,62,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4864864864864865,185
2,1.5,62,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.854,1000
2,1.5,62,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.081081081081081,185
2,1.5,62,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.854,1000
2,1.5,62,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.081081081081081,185
2,1.5,63,Posterior matching (kidney-blind),true_mechanism_accuracy,0.75,1000
2,1.5,63,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5459183673469388,196
2,1.5,63,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.793,1000
2,1.5,63,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1428571428571428,196
2,1.5,63,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.793,1000
2,1.5,63,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1428571428571428,196
2,1.5,64,Posterior matching (kidney-blind),true_mechanism_accuracy,0.772,1000
2,1.5,64,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5396825396825397,189
2,1.5,64,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.814,1000
2,1.5,64,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.164021164021164,189
2,1.5,64,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.814,1000
2,1.5,64,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.164021164021164,189
2,1.5,65,Posterior matching (kidney-blind),true_mechanism_accuracy,0.795,1000
2,1.5,65,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.481283422459893,187
2,1.5,65,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.833,1000
2,1.5,65,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1229946524064171,187
2,1.5,65,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.833,1000
2,1.5,65,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1229946524064171,187
2,1.5,66,Posterior matching (kidney-blind),true_mechanism_accuracy,0.775,1000
2,1.5,66,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4971751412429379,177
2,1.5,66,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.817,1000
2,1.5,66,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1186440677966101,177
2,1.5,66,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.817,1000
2,1.5,66,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1186440677966101,177
2,1.5,67,Posterior matching (kidney-blind),true_mechanism_accuracy,0.755,1000
2,1.5,67,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5284090909090909,176
2,1.5,67,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,67,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1136363636363636,176
2,1.5,67,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,67,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1136363636363636,176
2,1.5,68,Posterior matching (kidney-blind),true_mechanism_accuracy,0.76,1000
2,1.5,68,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.521505376344086,186
2,1.5,68,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.823,1000
2,1.5,68,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1075268817204301,186
2,1.5,68,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.823,1000
2,1.5,68,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1075268817204301,186
2,1.5,69,Posterior matching (kidney-blind),true_mechanism_accuracy,0.786,1000
2,1.5,69,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5094339622641509,159
2,1.5,69,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.823,1000
2,1.5,69,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1194968553459119,159
2,1.5,69,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.823,1000
2,1.5,69,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1194968553459119,159
2,1.5,70,Posterior matching (kidney-blind),true_mechanism_accuracy,0.774,1000
2,1.5,70,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5248618784530387,181
2,1.5,70,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.816,1000
2,1.5,70,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1160220994475138,181
2,1.5,70,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.816,1000
2,1.5,70,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1160220994475138,181
2,1.5,71,Posterior matching (kidney-blind),true_mechanism_accuracy,0.772,1000
2,1.5,71,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4968553459119497,159
2,1.5,71,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.809,1000
2,1.5,71,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1383647798742138,159
2,1.5,71,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.809,1000
2,1.5,71,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1383647798742138,159
2,1.5,72,Posterior matching (kidney-blind),true_mechanism_accuracy,0.769,1000
2,1.5,72,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4702970297029702,202
2,1.5,72,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,72,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1683168316831683,202
2,1.5,72,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,72,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1683168316831683,202
2,1.5,73,Posterior matching (kidney-blind),true_mechanism_accuracy,0.788,1000
2,1.5,73,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4911242603550296,169
2,1.5,73,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.826,1000
2,1.5,73,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1242603550295858,169
2,1.5,73,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.826,1000
2,1.5,73,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1242603550295858,169
2,1.5,74,Posterior matching (kidney-blind),true_mechanism_accuracy,0.783,1000
2,1.5,74,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4772727272727273,176
2,1.5,74,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,74,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1477272727272727,176
2,1.5,74,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,74,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1477272727272727,176
2,1.5,75,Posterior matching (kidney-blind),true_mechanism_accuracy,0.751,1000
2,1.5,75,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5081081081081081,185
2,1.5,75,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.796,1000
2,1.5,75,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1297297297297297,185
2,1.5,75,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.796,1000
2,1.5,75,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1297297297297297,185
2,1.5,76,Posterior matching (kidney-blind),true_mechanism_accuracy,0.744,1000
2,1.5,76,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5157894736842106,190
2,1.5,76,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.793,1000
2,1.5,76,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1684210526315789,190
2,1.5,76,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.793,1000
2,1.5,76,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1684210526315789,190
2,1.5,77,Posterior matching (kidney-blind),true_mechanism_accuracy,0.76,1000
2,1.5,77,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5111111111111111,180
2,1.5,77,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.805,1000
2,1.5,77,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1166666666666666,180
2,1.5,77,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.805,1000
2,1.5,77,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1166666666666666,180
2,1.5,78,Posterior matching (kidney-blind),true_mechanism_accuracy,0.766,1000
2,1.5,78,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4602272727272727,176
2,1.5,78,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.806,1000
2,1.5,78,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.096590909090909,176
2,1.5,78,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.806,1000
2,1.5,78,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.096590909090909,176
2,1.5,79,Posterior matching (kidney-blind),true_mechanism_accuracy,0.761,1000
2,1.5,79,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5780346820809249,173
2,1.5,79,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,79,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1387283236994219,173
2,1.5,79,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,79,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1387283236994219,173
2,1.5,80,Posterior matching (kidney-blind),true_mechanism_accuracy,0.755,1000
2,1.5,80,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5824742268041238,194
2,1.5,80,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.808,1000
2,1.5,80,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1597938144329896,194
2,1.5,80,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.808,1000
2,1.5,80,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1597938144329896,194
2,1.5,81,Posterior matching (kidney-blind),true_mechanism_accuracy,0.771,1000
2,1.5,81,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5,178
2,1.5,81,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.811,1000
2,1.5,81,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.146067415730337,178
2,1.5,81,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.811,1000
2,1.5,81,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.146067415730337,178
2,1.5,82,Posterior matching (kidney-blind),true_mechanism_accuracy,0.79,1000
2,1.5,82,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4742268041237113,194
2,1.5,82,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.825,1000
2,1.5,82,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1494845360824742,194
2,1.5,82,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.825,1000
2,1.5,82,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1494845360824742,194
2,1.5,83,Posterior matching (kidney-blind),true_mechanism_accuracy,0.776,1000
2,1.5,83,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4941176470588235,170
2,1.5,83,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.801,1000
2,1.5,83,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1764705882352941,170
2,1.5,83,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.801,1000
2,1.5,83,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1764705882352941,170
2,1.5,84,Posterior matching (kidney-blind),true_mechanism_accuracy,0.733,1000
2,1.5,84,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5952380952380952,168
2,1.5,84,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.774,1000
2,1.5,84,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.119047619047619,168
2,1.5,84,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.774,1000
2,1.5,84,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.119047619047619,168
2,1.5,85,Posterior matching (kidney-blind),true_mechanism_accuracy,0.757,1000
2,1.5,85,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5209580838323353,167
2,1.5,85,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.798,1000
2,1.5,85,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1497005988023952,167
2,1.5,85,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.798,1000
2,1.5,85,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1497005988023952,167
2,1.5,86,Posterior matching (kidney-blind),true_mechanism_accuracy,0.769,1000
2,1.5,86,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5524861878453039,181
2,1.5,86,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.813,1000
2,1.5,86,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.154696132596685,181
2,1.5,86,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.813,1000
2,1.5,86,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.154696132596685,181
2,1.5,87,Posterior matching (kidney-blind),true_mechanism_accuracy,0.753,1000
2,1.5,87,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5245901639344263,183
2,1.5,87,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.799,1000
2,1.5,87,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1475409836065573,183
2,1.5,87,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.799,1000
2,1.5,87,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1475409836065573,183
2,1.5,88,Posterior matching (kidney-blind),true_mechanism_accuracy,0.771,1000
2,1.5,88,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5375722543352601,173
2,1.5,88,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.811,1000
2,1.5,88,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1271676300578034,173
2,1.5,88,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.811,1000
2,1.5,88,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1271676300578034,173
2,1.5,89,Posterior matching (kidney-blind),true_mechanism_accuracy,0.787,1000
2,1.5,89,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4924623115577889,199
2,1.5,89,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.823,1000
2,1.5,89,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1658291457286432,199
2,1.5,89,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.823,1000
2,1.5,89,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1658291457286432,199
2,1.5,90,Posterior matching (kidney-blind),true_mechanism_accuracy,0.755,1000
2,1.5,90,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4916201117318435,179
2,1.5,90,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.793,1000
2,1.5,90,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1284916201117318,179
2,1.5,90,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.793,1000
2,1.5,90,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1284916201117318,179
2,1.5,91,Posterior matching (kidney-blind),true_mechanism_accuracy,0.77,1000
2,1.5,91,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5426829268292683,164
2,1.5,91,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.81,1000
2,1.5,91,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1524390243902439,164
2,1.5,91,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.81,1000
2,1.5,91,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1524390243902439,164
2,1.5,92,Posterior matching (kidney-blind),true_mechanism_accuracy,0.765,1000
2,1.5,92,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.5569620253164557,158
2,1.5,92,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.791,1000
2,1.5,92,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1582278481012658,158
2,1.5,92,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.791,1000
2,1.5,92,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1582278481012658,158
2,1.5,93,Posterior matching (kidney-blind),true_mechanism_accuracy,0.77,1000
2,1.5,93,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.4457142857142857,175
